! Planar, Obzor-304, 08055001, 21.3.2/2
! Date: 24.03.2023 11:01:30
! Stimulus(Гц);    S22(R : Ω);        S22(jX : Ω)
1,39000000000E+09;+1,19956425663E+01;+1,04722273652E+02
1,39150000000E+09;+1,22256145487E+01;+1,05811977895E+02
1,39300000000E+09;+1,24526964018E+01;+1,06856003760E+02
1,39450000000E+09;+1,27535570998E+01;+1,07931698331E+02
1,39600000000E+09;+1,29862841339E+01;+1,08992597074E+02
1,39750000000E+09;+1,31872300519E+01;+1,10149160125E+02
1,39900000000E+09;+1,34414693027E+01;+1,11214546636E+02
1,40050000000E+09;+1,37345834621E+01;+1,12461846507E+02
1,40200000000E+09;+1,40143016649E+01;+1,13751855702E+02
1,40350000000E+09;+1,43754855385E+01;+1,14921886875E+02
1,40500000000E+09;+1,45461123428E+01;+1,16144494354E+02
1,40650000000E+09;+1,49573092950E+01;+1,17417155303E+02
1,40800000000E+09;+1,52713445862E+01;+1,18832875967E+02
1,40950000000E+09;+1,56406836499E+01;+1,20069308252E+02
1,41100000000E+09;+1,60520302235E+01;+1,21504670852E+02
1,41250000000E+09;+1,63553001122E+01;+1,22887118495E+02
1,41400000000E+09;+1,68266348979E+01;+1,24318268293E+02
1,41550000000E+09;+1,71546267602E+01;+1,25728985032E+02
1,41700000000E+09;+1,75677482131E+01;+1,27159294352E+02
1,41850000000E+09;+1,80403491169E+01;+1,28792059720E+02
1,42000000000E+09;+1,84514589512E+01;+1,30298206014E+02
1,42150000000E+09;+1,89173065508E+01;+1,31902437397E+02
1,42300000000E+09;+1,92934717901E+01;+1,33596015295E+02
1,42450000000E+09;+1,98493288822E+01;+1,35244290289E+02
1,42600000000E+09;+2,02304403823E+01;+1,36878440733E+02
1,42750000000E+09;+2,06583291946E+01;+1,38743879861E+02
1,42900000000E+09;+2,12807280015E+01;+1,40449773879E+02
1,43050000000E+09;+2,17685293088E+01;+1,42387966318E+02
1,43200000000E+09;+2,24245036014E+01;+1,44084412600E+02
1,43350000000E+09;+2,28859702703E+01;+1,45994007202E+02
1,43500000000E+09;+2,36330233637E+01;+1,48148056194E+02
1,43650000000E+09;+2,41373030416E+01;+1,50145666461E+02
1,43800000000E+09;+2,48125195667E+01;+1,52319172641E+02
1,43950000000E+09;+2,54013209941E+01;+1,54480943320E+02
1,44100000000E+09;+2,60627630044E+01;+1,56796718057E+02
1,44250000000E+09;+2,68318035358E+01;+1,58913565462E+02
1,44400000000E+09;+2,76297258090E+01;+1,61349229116E+02
1,44550000000E+09;+2,85450630954E+01;+1,63734684194E+02
1,44700000000E+09;+2,93493316122E+01;+1,66208936121E+02
1,44850000000E+09;+3,01836343703E+01;+1,68903619394E+02
1,45000000000E+09;+3,09288920074E+01;+1,71548189476E+02
1,45150000000E+09;+3,19722516288E+01;+1,74347528903E+02
1,45300000000E+09;+3,30388265220E+01;+1,77390125524E+02
1,45450000000E+09;+3,40416260535E+01;+1,80128570555E+02
1,45600000000E+09;+3,50914306995E+01;+1,83285034711E+02
1,45750000000E+09;+3,63502053587E+01;+1,86535523756E+02
1,45900000000E+09;+3,75675123525E+01;+1,89745277127E+02
1,46050000000E+09;+3,88142751908E+01;+1,93220356152E+02
1,46200000000E+09;+4,00998730130E+01;+1,96586764822E+02
1,46350000000E+09;+4,15798371607E+01;+2,00559992851E+02
1,46500000000E+09;+4,32517645723E+01;+2,04420339163E+02
1,46650000000E+09;+4,47999329005E+01;+2,08451313993E+02
1,46800000000E+09;+4,63827532012E+01;+2,12648842917E+02
1,46950000000E+09;+4,85867738924E+01;+2,16984567116E+02
1,47100000000E+09;+5,05523387924E+01;+2,21470693595E+02
1,47250000000E+09;+5,27535840700E+01;+2,26388827530E+02
1,47400000000E+09;+5,50261478752E+01;+2,31428806783E+02
1,47550000000E+09;+5,75716140648E+01;+2,36501037119E+02
1,47700000000E+09;+6,05247224901E+01;+2,42204126681E+02
1,47850000000E+09;+6,34904868999E+01;+2,47805659229E+02
1,48000000000E+09;+6,69251336725E+01;+2,53837336071E+02
1,48150000000E+09;+7,06060102523E+01;+2,60186139756E+02
1,48300000000E+09;+7,40902790770E+01;+2,66922320347E+02
1,48450000000E+09;+7,85338437736E+01;+2,73883024590E+02
1,48600000000E+09;+8,30798654868E+01;+2,81562629604E+02
1,48750000000E+09;+8,80221765171E+01;+2,89556948970E+02
1,48900000000E+09;+9,43680292121E+01;+2,97866395875E+02
1,49050000000E+09;+1,00709001887E+02;+3,07033126677E+02
1,49200000000E+09;+1,08074378741E+02;+3,15968777486E+02
1,49350000000E+09;+1,16387739862E+02;+3,26234045359E+02
1,49500000000E+09;+1,25898597601E+02;+3,36610799263E+02
1,49650000000E+09;+1,36946867765E+02;+3,47582162698E+02
1,49800000000E+09;+1,48818184863E+02;+3,58849809868E+02
1,49950000000E+09;+1,61855808129E+02;+3,70736233952E+02
1,50100000000E+09;+1,78123852339E+02;+3,82903489251E+02
1,50250000000E+09;+1,95235350586E+02;+3,95191766412E+02
1,50400000000E+09;+2,15645450194E+02;+4,07929726113E+02
1,50550000000E+09;+2,38638152663E+02;+4,20406924352E+02
1,50700000000E+09;+2,63689239023E+02;+4,33367647922E+02
1,50850000000E+09;+2,94992383550E+02;+4,45493624364E+02
1,51000000000E+09;+3,31213297597E+02;+4,55793377198E+02
1,51150000000E+09;+3,70485339183E+02;+4,64709766229E+02
1,51300000000E+09;+4,18212128477E+02;+4,68251555606E+02
1,51450000000E+09;+4,71435284037E+02;+4,67354267402E+02
1,51600000000E+09;+5,30307269482E+02;+4,58522642184E+02
1,51750000000E+09;+5,96389809110E+02;+4,38592495043E+02
1,51900000000E+09;+6,61893370057E+02;+4,01409821359E+02
1,52050000000E+09;+7,26980576579E+02;+3,51214798664E+02
1,52200000000E+09;+7,88775204780E+02;+2,82845409383E+02
1,52350000000E+09;+8,31454434462E+02;+1,94584897928E+02
1,52500000000E+09;+8,55554614700E+02;+9,34145774982E+01
1,52650000000E+09;+8,56962689080E+02;-5,70401317155E+00
1,52800000000E+09;+8,31770522594E+02;-1,03598478652E+02
1,52950000000E+09;+7,86969002785E+02;-1,93194015140E+02
1,53100000000E+09;+7,31334674391E+02;-2,62990611430E+02
1,53250000000E+09;+6,63654359285E+02;-3,17339070727E+02
1,53400000000E+09;+5,88995043434E+02;-3,53204956417E+02
1,53550000000E+09;+5,24007259794E+02;-3,73327101570E+02
1,53700000000E+09;+4,63299744718E+02;-3,82571363418E+02
1,53850000000E+09;+4,11614037005E+02;-3,80719365731E+02
1,54000000000E+09;+3,62875801695E+02;-3,77208133683E+02
1,54150000000E+09;+3,20878033421E+02;-3,67350565620E+02
1,54300000000E+09;+2,86947772313E+02;-3,55805860142E+02
1,54450000000E+09;+2,56058848781E+02;-3,42881684621E+02
1,54600000000E+09;+2,29537682922E+02;-3,30247051508E+02
1,54750000000E+09;+2,06056047596E+02;-3,17020094584E+02
1,54900000000E+09;+1,86457808239E+02;-3,04309221366E+02
1,55050000000E+09;+1,68968269330E+02;-2,90084720254E+02
1,55200000000E+09;+1,52715640278E+02;-2,78055758131E+02
1,55350000000E+09;+1,39330361024E+02;-2,65956289962E+02
1,55500000000E+09;+1,27288384519E+02;-2,54043067094E+02
1,55650000000E+09;+1,17055248285E+02;-2,42950612955E+02
1,55800000000E+09;+1,07458206569E+02;-2,32136916918E+02
1,55950000000E+09;+9,89425088309E+01;-2,22279233022E+02
1,56100000000E+09;+9,16127138159E+01;-2,12578156807E+02
1,56250000000E+09;+8,50768908570E+01;-2,03465301000E+02
1,56400000000E+09;+7,92832307038E+01;-1,94633496586E+02
1,56550000000E+09;+7,39394765496E+01;-1,86711793724E+02
1,56700000000E+09;+6,91400605220E+01;-1,79030988373E+02
1,56850000000E+09;+6,49058175162E+01;-1,71710229900E+02
1,57000000000E+09;+6,10437692300E+01;-1,64571066088E+02
1,57150000000E+09;+5,73498656949E+01;-1,57932084271E+02
1,57300000000E+09;+5,41172036636E+01;-1,51536916230E+02
1,57450000000E+09;+5,09627757267E+01;-1,45529716966E+02
1,57600000000E+09;+4,82445644420E+01;-1,39492188672E+02
1,57750000000E+09;+4,57774351734E+01;-1,34010602399E+02
1,57900000000E+09;+4,34857623051E+01;-1,28623120294E+02
1,58050000000E+09;+4,14404064036E+01;-1,23496080239E+02
1,58200000000E+09;+3,95245183418E+01;-1,18651164112E+02
1,58350000000E+09;+3,77604804972E+01;-1,14073997445E+02
1,58500000000E+09;+3,60714560173E+01;-1,09573231728E+02
1,58650000000E+09;+3,45753492943E+01;-1,05229509561E+02
1,58800000000E+09;+3,31838806417E+01;-1,01002540590E+02
1,58950000000E+09;+3,18993687670E+01;-9,69875266528E+01
1,59100000000E+09;+3,07285478996E+01;-9,31030684994E+01
1,59250000000E+09;+2,96727455437E+01;-8,93517229827E+01
1,59400000000E+09;+2,86696737328E+01;-8,57504824180E+01
1,59550000000E+09;+2,77725728731E+01;-8,22853002171E+01
1,59700000000E+09;+2,69229009390E+01;-7,89208489968E+01
1,59850000000E+09;+2,61162972772E+01;-7,56972268002E+01
1,60000000000E+09;+2,53850317831E+01;-7,25493348961E+01
