! Planar, Obzor-304, 08055001, 21.3.2/2
! Date: 24.03.2023 10:59:11
! Stimulus(Гц);    S22(R : Ω);        S22(jX : Ω)
1,39000000000E+09;+1,21213855442E+01;+6,71343013658E+01
1,39150000000E+09;+1,22083503487E+01;+6,75582277061E+01
1,39300000000E+09;+1,23225811910E+01;+6,79854892900E+01
1,39450000000E+09;+1,24412769853E+01;+6,84047992999E+01
1,39600000000E+09;+1,25697144784E+01;+6,87953861931E+01
1,39750000000E+09;+1,26807824145E+01;+6,92179655861E+01
1,39900000000E+09;+1,28029086373E+01;+6,96132722008E+01
1,40050000000E+09;+1,29085211608E+01;+7,00752828028E+01
1,40200000000E+09;+1,30203232123E+01;+7,05476729878E+01
1,40350000000E+09;+1,30920217924E+01;+7,09761917843E+01
1,40500000000E+09;+1,32287271220E+01;+7,14699415876E+01
1,40650000000E+09;+1,33531277200E+01;+7,19472333565E+01
1,40800000000E+09;+1,35208902988E+01;+7,24227827059E+01
1,40950000000E+09;+1,36670945586E+01;+7,28832265897E+01
1,41100000000E+09;+1,38305947068E+01;+7,33525013868E+01
1,41250000000E+09;+1,39750048999E+01;+7,38465303229E+01
1,41400000000E+09;+1,41741303522E+01;+7,42988600597E+01
1,41550000000E+09;+1,43523048521E+01;+7,48040882168E+01
1,41700000000E+09;+1,45119679512E+01;+7,53118320046E+01
1,41850000000E+09;+1,46833287986E+01;+7,58160244415E+01
1,42000000000E+09;+1,48777941519E+01;+7,62484865824E+01
1,42150000000E+09;+1,50421951377E+01;+7,67354470140E+01
1,42300000000E+09;+1,52120086565E+01;+7,72038011332E+01
1,42450000000E+09;+1,53883100342E+01;+7,77007282665E+01
1,42600000000E+09;+1,55367126907E+01;+7,81479575593E+01
1,42750000000E+09;+1,56657595730E+01;+7,86366787043E+01
1,42900000000E+09;+1,57976902295E+01;+7,90621307241E+01
1,43050000000E+09;+1,59520890732E+01;+7,95844655592E+01
1,43200000000E+09;+1,61108003394E+01;+8,00505391901E+01
1,43350000000E+09;+1,62347380993E+01;+8,05899156261E+01
1,43500000000E+09;+1,63708209860E+01;+8,10962162107E+01
1,43650000000E+09;+1,65202208023E+01;+8,16465067778E+01
1,43800000000E+09;+1,66944846868E+01;+8,21816687661E+01
1,43950000000E+09;+1,68063204551E+01;+8,27368863887E+01
1,44100000000E+09;+1,69656340707E+01;+8,33315672393E+01
1,44250000000E+09;+1,71572011659E+01;+8,38179746988E+01
1,44400000000E+09;+1,73490441959E+01;+8,43464466627E+01
1,44550000000E+09;+1,74771928787E+01;+8,49410058946E+01
1,44700000000E+09;+1,77462357214E+01;+8,55479553785E+01
1,44850000000E+09;+1,78750981206E+01;+8,60746818691E+01
1,45000000000E+09;+1,80357397397E+01;+8,66998892597E+01
1,45150000000E+09;+1,82162505746E+01;+8,72580821174E+01
1,45300000000E+09;+1,83987271721E+01;+8,78244628049E+01
1,45450000000E+09;+1,86122599913E+01;+8,84289917604E+01
1,45600000000E+09;+1,87944900240E+01;+8,90436974993E+01
1,45750000000E+09;+1,89647336666E+01;+8,96109777877E+01
1,45900000000E+09;+1,91297806974E+01;+9,02043985937E+01
1,46050000000E+09;+1,93228988172E+01;+9,08098447602E+01
1,46200000000E+09;+1,95432449556E+01;+9,13955854263E+01
1,46350000000E+09;+1,96976833029E+01;+9,19876271544E+01
1,46500000000E+09;+1,99299836267E+01;+9,26209986265E+01
1,46650000000E+09;+2,00698819137E+01;+9,32869276929E+01
1,46800000000E+09;+2,02740730470E+01;+9,39100464704E+01
1,46950000000E+09;+2,04916963069E+01;+9,45391253671E+01
1,47100000000E+09;+2,06594498874E+01;+9,51401024743E+01
1,47250000000E+09;+2,09017246617E+01;+9,58127635157E+01
1,47400000000E+09;+2,10622643916E+01;+9,65132356464E+01
1,47550000000E+09;+2,12610709248E+01;+9,71508789898E+01
1,47700000000E+09;+2,14956239397E+01;+9,78447298503E+01
1,47850000000E+09;+2,16810266490E+01;+9,85869673449E+01
1,48000000000E+09;+2,19526805752E+01;+9,92689929581E+01
1,48150000000E+09;+2,22219888958E+01;+1,00014854766E+02
1,48300000000E+09;+2,25178199179E+01;+1,00679971112E+02
1,48450000000E+09;+2,28021798646E+01;+1,01395243842E+02
1,48600000000E+09;+2,30526902867E+01;+1,02106103315E+02
1,48750000000E+09;+2,33287268360E+01;+1,02793064739E+02
1,48900000000E+09;+2,36406184094E+01;+1,03475582505E+02
1,49050000000E+09;+2,38815802992E+01;+1,04213627814E+02
1,49200000000E+09;+2,42328981368E+01;+1,04956288716E+02
1,49350000000E+09;+2,45454574865E+01;+1,05759117634E+02
1,49500000000E+09;+2,48395670091E+01;+1,06456789515E+02
1,49650000000E+09;+2,52199180914E+01;+1,07245173847E+02
1,49800000000E+09;+2,55422357836E+01;+1,08018760024E+02
1,49950000000E+09;+2,59156138211E+01;+1,08775943382E+02
1,50100000000E+09;+2,63223852707E+01;+1,09503719034E+02
1,50250000000E+09;+2,66864747068E+01;+1,10285288916E+02
1,50400000000E+09;+2,71294256898E+01;+1,11072116290E+02
1,50550000000E+09;+2,75014631609E+01;+1,11805894776E+02
1,50700000000E+09;+2,79300198790E+01;+1,12567778615E+02
1,50850000000E+09;+2,83492683233E+01;+1,13446367036E+02
1,51000000000E+09;+2,87661629962E+01;+1,14257251054E+02
1,51150000000E+09;+2,92552548203E+01;+1,15067977187E+02
1,51300000000E+09;+2,97166881894E+01;+1,15875771101E+02
1,51450000000E+09;+3,02202011622E+01;+1,16628047860E+02
1,51600000000E+09;+3,07007346846E+01;+1,17444153891E+02
1,51750000000E+09;+3,12537054434E+01;+1,18256925324E+02
1,51900000000E+09;+3,16813846418E+01;+1,19086018655E+02
1,52050000000E+09;+3,22910601601E+01;+1,19922617106E+02
1,52200000000E+09;+3,27183896910E+01;+1,20746680982E+02
1,52350000000E+09;+3,33014360897E+01;+1,21663497079E+02
1,52500000000E+09;+3,38971934437E+01;+1,22517379214E+02
1,52650000000E+09;+3,45297530123E+01;+1,23304077812E+02
1,52800000000E+09;+3,51061596312E+01;+1,24204682265E+02
1,52950000000E+09;+3,58218281779E+01;+1,25177963372E+02
1,53100000000E+09;+3,64569041669E+01;+1,26077875052E+02
1,53250000000E+09;+3,71270592152E+01;+1,27003484069E+02
1,53400000000E+09;+3,79093908096E+01;+1,27886773828E+02
1,53550000000E+09;+3,85829909949E+01;+1,28906063126E+02
1,53700000000E+09;+3,93314216034E+01;+1,29870272173E+02
1,53850000000E+09;+4,01125011253E+01;+1,30864080222E+02
1,54000000000E+09;+4,09212674976E+01;+1,31647111213E+02
1,54150000000E+09;+4,18221747582E+01;+1,32656066351E+02
1,54300000000E+09;+4,26143614539E+01;+1,33553996509E+02
1,54450000000E+09;+4,35944546662E+01;+1,34583060264E+02
1,54600000000E+09;+4,46302719256E+01;+1,35559046037E+02
1,54750000000E+09;+4,55351029131E+01;+1,36432149695E+02
1,54900000000E+09;+4,64419805423E+01;+1,37277867930E+02
1,55050000000E+09;+4,69592480353E+01;+1,38659632894E+02
1,55200000000E+09;+4,79070897592E+01;+1,39585769362E+02
1,55350000000E+09;+4,88645927003E+01;+1,40572435042E+02
1,55500000000E+09;+4,99479042915E+01;+1,41556629179E+02
1,55650000000E+09;+5,09718798504E+01;+1,42377108008E+02
1,55800000000E+09;+5,19813311324E+01;+1,43395787732E+02
1,55950000000E+09;+5,29154366903E+01;+1,44432783731E+02
1,56100000000E+09;+5,39125911452E+01;+1,45406371193E+02
1,56250000000E+09;+5,49616525083E+01;+1,46379772016E+02
1,56400000000E+09;+5,60246833001E+01;+1,47336035878E+02
1,56550000000E+09;+5,70247639194E+01;+1,48534154628E+02
1,56700000000E+09;+5,84237371537E+01;+1,49596948755E+02
1,56850000000E+09;+5,93940449126E+01;+1,50607502962E+02
1,57000000000E+09;+6,06252947386E+01;+1,51725517387E+02
1,57150000000E+09;+6,17677765226E+01;+1,52850086514E+02
1,57300000000E+09;+6,31757027538E+01;+1,53936135954E+02
1,57450000000E+09;+6,43297482377E+01;+1,55051402560E+02
1,57600000000E+09;+6,55673287108E+01;+1,56238118924E+02
1,57750000000E+09;+6,69969090610E+01;+1,57528767546E+02
1,57900000000E+09;+6,82297582392E+01;+1,58654660998E+02
1,58050000000E+09;+6,96119248444E+01;+1,59952381221E+02
1,58200000000E+09;+7,11257913196E+01;+1,61280315815E+02
1,58350000000E+09;+7,25582162475E+01;+1,62785034177E+02
1,58500000000E+09;+7,41418437372E+01;+1,64333272950E+02
1,58650000000E+09;+7,58897869040E+01;+1,65636535452E+02
1,58800000000E+09;+7,77639777328E+01;+1,67042313101E+02
1,58950000000E+09;+7,97413137785E+01;+1,68533210341E+02
1,59100000000E+09;+8,15778557458E+01;+1,70006439943E+02
1,59250000000E+09;+8,39252513848E+01;+1,71105324887E+02
1,59400000000E+09;+8,61920162528E+01;+1,72554109767E+02
1,59550000000E+09;+8,86078111990E+01;+1,73717493131E+02
1,59700000000E+09;+9,10718500920E+01;+1,74722893803E+02
1,59850000000E+09;+9,35698361282E+01;+1,75811622795E+02
1,60000000000E+09;+9,60407484417E+01;+1,76956192624E+02
