! Planar, Obzor-304, 08055001, 21.3.2/2
! Date: 24.03.2023 11:04:39
! Stimulus(Гц);    S22(R : Ω);        S22(jX : Ω)
1,38700000000E+09;+4,70639545738E+01;+6,35742715507E+01
1,38850000000E+09;+4,74935948192E+01;+6,38350955190E+01
1,39000000000E+09;+4,78609708923E+01;+6,40758354354E+01
1,39150000000E+09;+4,83493882049E+01;+6,43210848524E+01
1,39300000000E+09;+4,87749172446E+01;+6,45316013791E+01
1,39450000000E+09;+4,91594597619E+01;+6,46813320665E+01
1,39600000000E+09;+4,95798430041E+01;+6,48953428026E+01
1,39750000000E+09;+4,99340728626E+01;+6,51301327104E+01
1,39900000000E+09;+5,02487487598E+01;+6,53415394916E+01
1,40050000000E+09;+5,06799234450E+01;+6,56695348982E+01
1,40200000000E+09;+5,11051149501E+01;+6,59963547784E+01
1,40350000000E+09;+5,15912908266E+01;+6,63802596425E+01
1,40500000000E+09;+5,21693104014E+01;+6,67377920241E+01
1,40650000000E+09;+5,28192798323E+01;+6,70093079199E+01
1,40800000000E+09;+5,34601984118E+01;+6,72385353689E+01
1,40950000000E+09;+5,41198651590E+01;+6,74203115284E+01
1,41100000000E+09;+5,48046959936E+01;+6,75559378766E+01
1,41250000000E+09;+5,54782493405E+01;+6,76403948374E+01
1,41400000000E+09;+5,61192976763E+01;+6,77992907202E+01
1,41550000000E+09;+5,67345689466E+01;+6,77647170878E+01
1,41700000000E+09;+5,74017443841E+01;+6,77937334002E+01
1,41850000000E+09;+5,80192277770E+01;+6,78179644986E+01
1,42000000000E+09;+5,85089227592E+01;+6,77964740411E+01
1,42150000000E+09;+5,90794242545E+01;+6,77593326879E+01
1,42300000000E+09;+5,95531316888E+01;+6,76807300527E+01
1,42450000000E+09;+5,99943332133E+01;+6,76719392997E+01
1,42600000000E+09;+6,03886296758E+01;+6,77082426621E+01
1,42750000000E+09;+6,07449645515E+01;+6,77156554443E+01
1,42900000000E+09;+6,11557812033E+01;+6,78413902677E+01
1,43050000000E+09;+6,15857774948E+01;+6,79418292856E+01
1,43200000000E+09;+6,19807925344E+01;+6,81297874781E+01
1,43350000000E+09;+6,23880425454E+01;+6,82526010846E+01
1,43500000000E+09;+6,28928306752E+01;+6,85013482041E+01
1,43650000000E+09;+6,34225616892E+01;+6,87156338564E+01
1,43800000000E+09;+6,40004147143E+01;+6,88796676202E+01
1,43950000000E+09;+6,46138127248E+01;+6,90146501601E+01
1,44100000000E+09;+6,52631506337E+01;+6,91071177338E+01
1,44250000000E+09;+6,58995519837E+01;+6,91548702942E+01
1,44400000000E+09;+6,65132608757E+01;+6,90966066043E+01
1,44550000000E+09;+6,71078746641E+01;+6,90250712559E+01
1,44700000000E+09;+6,77088764692E+01;+6,90268132918E+01
1,44850000000E+09;+6,82072917522E+01;+6,90060383450E+01
1,45000000000E+09;+6,87546083160E+01;+6,89376981941E+01
1,45150000000E+09;+6,92703791680E+01;+6,88696798141E+01
1,45300000000E+09;+6,96951838394E+01;+6,88141744598E+01
1,45450000000E+09;+7,01428590739E+01;+6,87751296702E+01
1,45600000000E+09;+7,05904434014E+01;+6,87248464168E+01
1,45750000000E+09;+7,10356054218E+01;+6,87382417331E+01
1,45900000000E+09;+7,14058068362E+01;+6,86708667445E+01
1,46050000000E+09;+7,17959887911E+01;+6,86715766460E+01
1,46200000000E+09;+7,21629621278E+01;+6,86356243100E+01
1,46350000000E+09;+7,25760814916E+01;+6,86786068588E+01
1,46500000000E+09;+7,29600013814E+01;+6,86946163956E+01
1,46650000000E+09;+7,33084793047E+01;+6,87366914501E+01
1,46800000000E+09;+7,36932879155E+01;+6,88208555881E+01
1,46950000000E+09;+7,40713008968E+01;+6,88791894841E+01
1,47100000000E+09;+7,44693746945E+01;+6,89551036011E+01
1,47250000000E+09;+7,48324773796E+01;+6,90857246728E+01
1,47400000000E+09;+7,52405716118E+01;+6,92461126645E+01
1,47550000000E+09;+7,56622525296E+01;+6,93925717270E+01
1,47700000000E+09;+7,61590199681E+01;+6,95557143729E+01
1,47850000000E+09;+7,66832836669E+01;+6,97317697126E+01
1,48000000000E+09;+7,72332237201E+01;+6,98221358634E+01
1,48150000000E+09;+7,77977606651E+01;+6,99059319942E+01
1,48300000000E+09;+7,83429984679E+01;+6,99560969504E+01
1,48450000000E+09;+7,88846850927E+01;+7,00146156315E+01
1,48600000000E+09;+7,93954666305E+01;+7,00675006423E+01
1,48750000000E+09;+7,98899536975E+01;+7,01321289301E+01
1,48900000000E+09;+8,04058995164E+01;+7,02718714373E+01
1,49050000000E+09;+8,09830720715E+01;+7,03847336097E+01
1,49200000000E+09;+8,15883412459E+01;+7,04924472556E+01
1,49350000000E+09;+8,22687365751E+01;+7,05708358588E+01
1,49500000000E+09;+8,30061008735E+01;+7,06437581720E+01
1,49650000000E+09;+8,37754966571E+01;+7,06207378852E+01
1,49800000000E+09;+8,44879210867E+01;+7,05172093769E+01
1,49950000000E+09;+8,52870338613E+01;+7,04513315093E+01
1,50100000000E+09;+8,59660749940E+01;+7,02446881597E+01
1,50250000000E+09;+8,66263240261E+01;+7,00931328853E+01
1,50400000000E+09;+8,73328672298E+01;+6,99112669211E+01
1,50550000000E+09;+8,79027560432E+01;+6,97804778389E+01
1,50700000000E+09;+8,85646103767E+01;+6,96261614292E+01
1,50850000000E+09;+8,92049753222E+01;+6,95398378694E+01
1,51000000000E+09;+8,99349078986E+01;+6,93536648256E+01
1,51150000000E+09;+9,06651410217E+01;+6,92622798627E+01
1,51300000000E+09;+9,13913067313E+01;+6,89872175401E+01
1,51450000000E+09;+9,21925257134E+01;+6,87632743094E+01
1,51600000000E+09;+9,29813153776E+01;+6,84329416299E+01
1,51750000000E+09;+9,37389394933E+01;+6,81433768803E+01
1,51900000000E+09;+9,46155665942E+01;+6,78832707489E+01
1,52050000000E+09;+9,53635582230E+01;+6,74915631660E+01
1,52200000000E+09;+9,61361652214E+01;+6,70740055032E+01
1,52350000000E+09;+9,69938059279E+01;+6,66173412141E+01
1,52500000000E+09;+9,78339990134E+01;+6,61116913087E+01
1,52650000000E+09;+9,86056742756E+01;+6,55097247100E+01
1,52800000000E+09;+9,92899416790E+01;+6,48996887467E+01
1,52950000000E+09;+1,00142593552E+02;+6,43211065547E+01
1,53100000000E+09;+1,00865224573E+02;+6,37181600929E+01
1,53250000000E+09;+1,01700934308E+02;+6,30307608325E+01
1,53400000000E+09;+1,02540987510E+02;+6,21554474116E+01
1,53550000000E+09;+1,03218895896E+02;+6,12749587888E+01
1,53700000000E+09;+1,03892516967E+02;+6,03116152299E+01
1,53850000000E+09;+1,04423951287E+02;+5,93071213161E+01
1,54000000000E+09;+1,04830305527E+02;+5,82335741884E+01
1,54150000000E+09;+1,05093921454E+02;+5,72861854850E+01
1,54300000000E+09;+1,05339637985E+02;+5,63267220536E+01
1,54450000000E+09;+1,05582939396E+02;+5,55134183897E+01
1,54600000000E+09;+1,05661823759E+02;+5,46860836435E+01
1,54750000000E+09;+1,05899528557E+02;+5,39244677710E+01
1,54900000000E+09;+1,06194517692E+02;+5,31627539483E+01
1,55050000000E+09;+1,06316316720E+02;+5,23630060573E+01
1,55200000000E+09;+1,06460064517E+02;+5,16504314245E+01
1,55350000000E+09;+1,06753043780E+02;+5,08370136026E+01
1,55500000000E+09;+1,06868756267E+02;+4,99538528300E+01
1,55650000000E+09;+1,06968433498E+02;+4,90984061908E+01
1,55800000000E+09;+1,07004778933E+02;+4,82298769383E+01
1,55950000000E+09;+1,06824854348E+02;+4,73808023203E+01
1,56100000000E+09;+1,06585889948E+02;+4,66031432722E+01
1,56250000000E+09;+1,06262569099E+02;+4,59836072243E+01
1,56400000000E+09;+1,05958116217E+02;+4,54356201378E+01
1,56550000000E+09;+1,05817165668E+02;+4,51425797669E+01
1,56700000000E+09;+1,05628267164E+02;+4,47598543280E+01
1,56850000000E+09;+1,05442730738E+02;+4,45051172565E+01
1,57000000000E+09;+1,05373899810E+02;+4,42347819412E+01
1,57150000000E+09;+1,05359864307E+02;+4,40214578376E+01
1,57300000000E+09;+1,05361795655E+02;+4,36162612978E+01
1,57450000000E+09;+1,05254635834E+02;+4,34127165591E+01
1,57600000000E+09;+1,05279535520E+02;+4,32070536949E+01
1,57750000000E+09;+1,05280212510E+02;+4,31131579793E+01
1,57900000000E+09;+1,05294076387E+02;+4,29693679375E+01
1,58050000000E+09;+1,05475694917E+02;+4,30049118527E+01
1,58200000000E+09;+1,05755527108E+02;+4,30435428682E+01
1,58350000000E+09;+1,06113085393E+02;+4,29551113406E+01
1,58500000000E+09;+1,06649554520E+02;+4,28878829517E+01
1,58650000000E+09;+1,07208002553E+02;+4,26205790067E+01
1,58800000000E+09;+1,07832988757E+02;+4,22867143553E+01
1,58950000000E+09;+1,08421179386E+02;+4,17433655017E+01
1,59100000000E+09;+1,08909981219E+02;+4,12085097480E+01
1,59250000000E+09;+1,09305646835E+02;+4,04271312687E+01
1,59400000000E+09;+1,09679300857E+02;+3,97062844085E+01
1,59550000000E+09;+1,09930020998E+02;+3,90070315544E+01
1,59700000000E+09;+1,10048198837E+02;+3,83674255589E+01
1,59850000000E+09;+1,10252795419E+02;+3,77030040342E+01
1,60000000000E+09;+1,10547099807E+02;+3,70830457436E+01
